user_id,question_id,answer
u450,Q10,-1
u451,Q1,-1
u451,Q2,-1
u451,Q3,0
u451,Q4,1
u451,Q5,-1
u451,Q6,1
u451,Q7,1
u451,Q8,-1
u451,Q9,-1
u451,Q10,1
u452,Q1,1
u452,Q2,1
u452,Q3,0
u452,Q4,0
u452,Q5,-1
u452,Q6,1
u452,Q7,1
u452,Q8,-1
u452,Q9,1
u452,Q10,-1
u453,Q1,-1
u453,Q2,1
u453,Q3,0
u453,Q4,1
u453,Q5,1
u453,Q6,-1
u453,Q7,1
u453,Q8,0
u453,Q9,1
u453,Q10,0
u454,Q1,0
u454,Q2,1
u454,Q3,1
u454,Q4,-1
u454,Q5,0
u454,Q6,0
u454,Q7,-1
u454,Q8,1
u454,Q9,-1
u454,Q10,0
u455,Q1,-1
u455,Q2,0
u455,Q3,1
u455,Q4,-1
u455,Q5,0
u455,Q6,0
u455,Q7,-1
u455,Q8,1
u455,Q9,1
u455,Q10,1
u456,Q1,0
u456,Q2,-1
u456,Q3,0
u456,Q4,0
u456,Q5,-1
u456,Q6,0
u456,Q7,0
u456,Q8,0
u456,Q9,0
u456,Q10,0
u457,Q1,0
u457,Q2,-1
u457,Q3,-1
u457,Q4,-1
u457,Q5,0
u457,Q6,1
u457,Q7,-1
u457,Q8,-1
u457,Q9,0
u457,Q10,1
u458,Q1,0
u458,Q2,-1
u458,Q3,0
u458,Q4,-1
u458,Q5,-1
u458,Q6,1
u458,Q7,-1
u458,Q8,-1
u458,Q9,0
u458,Q10,0
u459,Q1,1
u459,Q2,1
u459,Q3,1
u459,Q4,-1
u459,Q5,0
u459,Q6,-1
u459,Q7,-1
u459,Q8,1
u459,Q9,0
u459,Q10,1
u460,Q1,0
u460,Q2,1
u460,Q3,-1
u460,Q4,-1
u460,Q5,-1
u460,Q6,-1
u460,Q7,-1
u460,Q8,1
u460,Q9,1
u460,Q10,1
u461,Q1,-1
u461,Q2,-1
u461,Q3,1
u461,Q4,1
u461,Q5,1
u461,Q6,-1
u461,Q7,0
u461,Q8,0
u461,Q9,-1
u461,Q10,1
u462,Q1,0
u462,Q2,0
u462,Q3,-1
u462,Q4,-1
u462,Q5,0
u462,Q6,-1
u462,Q7,1
u462,Q8,0
u462,Q9,-1
u462,Q10,0
u463,Q1,1
u463,Q2,1
u463,Q3,0
u463,Q4,1
u463,Q5,0
u463,Q6,1
u463,Q7,1
u463,Q8,1
u463,Q9,0
u463,Q10,0
u464,Q1,0
u464,Q2,-1
u464,Q3,-1
u464,Q4,0
u464,Q5,-1
u464,Q6,0
u464,Q7,-1
u464,Q8,0
u464,Q9,1
u464,Q10,-1
u465,Q1,0
u465,Q2,1
u465,Q3,-1
u465,Q4,0
u465,Q5,-1
u465,Q6,0
u465,Q7,0
u465,Q8,-1
u465,Q9,-1
u465,Q10,1
u466,Q1,1
u466,Q2,-1
u466,Q3,1
u466,Q4,-1
u466,Q5,0
u466,Q6,1
u466,Q7,1
u466,Q8,1
u466,Q9,1
u466,Q10,1
u467,Q1,-1
u467,Q2,-1
u467,Q3,1
u467,Q4,-1
u467,Q5,-1
u467,Q6,1
u467,Q7,0
u467,Q8,0
u467,Q9,1
u467,Q10,1
u468,Q1,1
u468,Q2,1
u468,Q3,0
u468,Q4,-1
u468,Q5,0
u468,Q6,-1
u468,Q7,1
u468,Q8,0
u468,Q9,1
u468,Q10,-1
u469,Q1,0
u469,Q2,0
u469,Q3,0
u469,Q4,-1
u469,Q5,1
u469,Q6,0
u469,Q7,0
u469,Q8,-1
u469,Q9,-1
u469,Q10,-1
u470,Q1,1
u470,Q2,1
u470,Q3,0
u470,Q4,1
u470,Q5,-1
u470,Q6,-1
u470,Q7,0
u470,Q8,-1
u470,Q9,1
u470,Q10,1
u471,Q1,1
u471,Q2,1
u471,Q3,1
u471,Q4,-1
u471,Q5,-1
u471,Q6,1
u471,Q7,-1
u471,Q8,0
u471,Q9,1
u471,Q10,1
u472,Q1,0
u472,Q2,0
u472,Q3,0
u472,Q4,1
u472,Q5,1
u472,Q6,1
u472,Q7,0
u472,Q8,-1
u472,Q9,0
u472,Q10,0
u473,Q1,1
u473,Q2,0
u473,Q3,-1
u473,Q4,-1
u473,Q5,0
u473,Q6,-1
u473,Q7,0
u473,Q8,1
u473,Q9,1
u473,Q10,0
u474,Q1,0
u474,Q2,0
u474,Q3,0
u474,Q4,0
u474,Q5,1
u474,Q6,1
u474,Q7,0
u474,Q8,-1
u474,Q9,1
u474,Q10,1
u475,Q1,1
u475,Q2,0
u475,Q3,-1
u475,Q4,1
u475,Q5,0
u475,Q6,-1
u475,Q7,-1
u475,Q8,0
u475,Q9,-1
u475,Q10,-1
u476,Q1,-1
u476,Q2,-1
u476,Q3,1
u476,Q4,0
u476,Q5,-1
u476,Q6,1
u476,Q7,0
u476,Q8,-1
u476,Q9,-1
u476,Q10,-1
u477,Q1,-1
u477,Q2,1
u477,Q3,-1
u477,Q4,1
u477,Q5,1
u477,Q6,1
u477,Q7,-1
u477,Q8,-1
u477,Q9,0
u477,Q10,-1
u478,Q1,1
u478,Q2,0
u478,Q3,0
u478,Q4,0
u478,Q5,-1
u478,Q6,1
u478,Q7,0
u478,Q8,0
u478,Q9,-1
u478,Q10,1
u479,Q1,1
u479,Q2,0
u479,Q3,1
u479,Q4,-1
u479,Q5,0
u479,Q6,-1
u479,Q7,0
u479,Q8,0
u479,Q9,-1
u479,Q10,1
u480,Q1,1
u480,Q2,1
u480,Q3,-1
u480,Q4,-1
u480,Q5,1
u480,Q6,-1
u480,Q7,-1
u480,Q8,-1
u480,Q9,1
u480,Q10,0
u481,Q1,0
u481,Q2,0
u481,Q3,0
u481,Q4,-1
u481,Q5,0
u481,Q6,0
u481,Q7,1
u481,Q8,0
u481,Q9,-1
u481,Q10,0
u482,Q1,1
u482,Q2,-1
u482,Q3,-1
u482,Q4,-1
u482,Q5,-1
u482,Q6,1
u482,Q7,-1
u482,Q8,0
u482,Q9,-1
u482,Q10,-1
u483,Q1,0
u483,Q2,1
u483,Q3,0
u483,Q4,1
u483,Q5,1
u483,Q6,0
u483,Q7,1
u483,Q8,1
u483,Q9,0
u483,Q10,0
u484,Q1,-1
u484,Q2,0
u484,Q3,0
u484,Q4,0
u484,Q5,-1
u484,Q6,0
u484,Q7,1
u484,Q8,-1
u484,Q9,1
u484,Q10,1
u485,Q1,-1
u485,Q2,1
u485,Q3,0
u485,Q4,-1
u485,Q5,0
u485,Q6,0
u485,Q7,0
u485,Q8,-1
u485,Q9,-1
u485,Q10,0
u486,Q1,-1
u486,Q2,-1
u486,Q3,0
u486,Q4,0
u486,Q5,-1
u486,Q6,1
u486,Q7,-1
u486,Q8,1
u486,Q9,0
u486,Q10,0
u487,Q1,1
u487,Q2,0
u487,Q3,-1
u487,Q4,1
u487,Q5,0
u487,Q6,0
u487,Q7,0
u487,Q8,0
u487,Q9,-1
u487,Q10,1
u488,Q1,0
u488,Q2,0
u488,Q3,-1
u488,Q4,0
u488,Q5,-1
u488,Q6,-1
u488,Q7,0
u488,Q8,1
u488,Q9,1
u488,Q10,0
u489,Q1,1
u489,Q2,1
u489,Q3,1
u489,Q4,1
u489,Q5,1
u489,Q6,1
u489,Q7,1
u489,Q8,0
u489,Q9,0
u489,Q10,1
u490,Q1,-1
u490,Q2,1
u490,Q3,0
u490,Q4,0
u490,Q5,-1
u490,Q6,-1
u490,Q7,-1
u490,Q8,-1
u490,Q9,-1
u490,Q10,1
u491,Q1,1
u491,Q2,-1
u491,Q3,0
u491,Q4,0
u491,Q5,0
u491,Q6,1
u491,Q7,0
u491,Q8,0
u491,Q9,-1
u491,Q10,0
u492,Q1,0
u492,Q2,1
u492,Q3,1
u492,Q4,0
u492,Q5,-1
u492,Q6,0
u492,Q7,1
u492,Q8,-1
u492,Q9,1
u492,Q10,1
u493,Q1,-1
u493,Q2,1
u493,Q3,1
u493,Q4,-1
u493,Q5,0
u493,Q6,1
u493,Q7,-1
u493,Q8,1
u493,Q9,1
u493,Q10,0
u494,Q1,-1
u494,Q2,1
u494,Q3,0
u494,Q4,1
u494,Q5,1
u494,Q6,0
u494,Q7,1
u494,Q8,1
u494,Q9,1
u494,Q10,0
u495,Q1,1
u495,Q2,0
u495,Q3,0
u495,Q4,1
u495,Q5,1
u495,Q6,0
u495,Q7,1
u495,Q8,-1
u495,Q9,-1
u495,Q10,0
u496,Q1,-1
u496,Q2,0
u496,Q3,0
u496,Q4,1
u496,Q5,1
u496,Q6,0
u496,Q7,1
u496,Q8,0
u496,Q9,0
u496,Q10,1
u497,Q1,1
u497,Q2,-1
u497,Q3,-1
u497,Q4,1
u497,Q5,1
u497,Q6,0
u497,Q7,0
u497,Q8,-1
u497,Q9,0
u497,Q10,0
u498,Q1,-1
u498,Q2,-1
u498,Q3,0
u498,Q4,0
u498,Q5,-1
u498,Q6,-1
u498,Q7,-1
u498,Q8,-1
u498,Q9,1
u498,Q10,-1
u499,Q1,1
u499,Q2,1
u499,Q3,1
u499,Q4,-1
u499,Q5,-1
u499,Q6,0
u499,Q7,1
u499,Q8,-1
u499,Q9,0
u499,Q10,1
u500,Q1,-1
u500,Q2,-1
u500,Q3,-1
u500,Q4,0
u500,Q5,1
u500,Q6,0
u500,Q7,0
u500,Q8,1
u500,Q9,-1
u500,Q10,-1
u501,Q1,1
u501,Q2,1
u501,Q3,-1
u501,Q4,-1
u501,Q5,1
u501,Q6,0
u501,Q7,-1
u501,Q8,-1
u501,Q9,0
u501,Q10,1
u502,Q1,0
u502,Q2,0
u502,Q3,1
u502,Q4,0
u502,Q5,0
u502,Q6,-1
u502,Q7,1
u502,Q8,0
u502,Q9,0
u502,Q10,1
u503,Q1,0
u503,Q2,0
u503,Q3,-1
u503,Q4,-1
u503,Q5,0
u503,Q6,1
u503,Q7,-1
u503,Q8,0
u503,Q9,0
u503,Q10,1
u504,Q1,0
u504,Q2,0
u504,Q3,0
u504,Q4,1
u504,Q5,0
u504,Q6,1
u504,Q7,-1
u504,Q8,1
u504,Q9,-1
u504,Q10,-1
u505,Q1,1
u505,Q2,0
u505,Q3,-1
u505,Q4,-1
u505,Q5,1
u505,Q6,0
u505,Q7,-1
u505,Q8,-1
u505,Q9,0
u505,Q10,1
u506,Q1,0
u506,Q2,1
u506,Q3,1
u506,Q4,-1
u506,Q5,0
u506,Q6,0
u506,Q7,-1
u506,Q8,0
u506,Q9,-1
u506,Q10,-1
u507,Q1,0
u507,Q2,1
u507,Q3,1
u507,Q4,-1
u507,Q5,-1
u507,Q6,1
u507,Q7,0
u507,Q8,0
u507,Q9,0
u507,Q10,0
u508,Q1,-1
u508,Q2,0
u508,Q3,-1
u508,Q4,0
u508,Q5,-1
u508,Q6,-1
u508,Q7,1
u508,Q8,1
u508,Q9,0
u508,Q10,1
u509,Q1,-1
u509,Q2,0
u509,Q3,1
u509,Q4,-1
u509,Q5,1
u509,Q6,-1
u509,Q7,-1
u509,Q8,1
u509,Q9,-1
u509,Q10,-1
u510,Q1,1
u510,Q2,1
u510,Q3,0
u510,Q4,-1
u510,Q5,1
u510,Q6,0
u510,Q7,0
u510,Q8,0
u510,Q9,1
u510,Q10,1
u511,Q1,0
u511,Q2,1
u511,Q3,-1
u511,Q4,0
u511,Q5,1
u511,Q6,0
u511,Q7,-1
u511,Q8,1
u511,Q9,0
u511,Q10,-1
u512,Q1,-1
u512,Q2,1
u512,Q3,0
u512,Q4,-1
u512,Q5,1
u512,Q6,1
u512,Q7,1
u512,Q8,-1
u512,Q9,0
u512,Q10,0
u513,Q1,-1
u513,Q2,1
u513,Q3,1
u513,Q4,-1
u513,Q5,-1
u513,Q6,-1
u513,Q7,0
u513,Q8,0
u513,Q9,1
u513,Q10,0
u514,Q1,1
u514,Q2,-1
u514,Q3,-1
u514,Q4,-1
u514,Q5,0
u514,Q6,1
u514,Q7,-1
u514,Q8,1
u514,Q9,-1
u514,Q10,1
u515,Q1,-1
u515,Q2,0
u515,Q3,1
u515,Q4,1
u515,Q5,0
u515,Q6,-1
u515,Q7,-1
u515,Q8,1
u515,Q9,0
u515,Q10,1
u516,Q1,-1
u516,Q2,-1
u516,Q3,0
u516,Q4,1
u516,Q5,-1
u516,Q6,1
u516,Q7,-1
u516,Q8,0
u516,Q9,0
u516,Q10,1
u517,Q1,0
u517,Q2,0
u517,Q3,1
u517,Q4,0
u517,Q5,0
u517,Q6,0
u517,Q7,1
u517,Q8,1
u517,Q9,0
u517,Q10,0
u518,Q1,0
u518,Q2,-1
u518,Q3,1
u518,Q4,0
u518,Q5,-1
u518,Q6,1
u518,Q7,-1
u518,Q8,1
u518,Q9,-1
u518,Q10,-1
u519,Q1,1
u519,Q2,-1
u519,Q3,0
u519,Q4,1
u519,Q5,-1
u519,Q6,0
u519,Q7,0
u519,Q8,-1
u519,Q9,0
u519,Q10,1
u520,Q1,-1
u520,Q2,-1
u520,Q3,-1
u520,Q4,0
u520,Q5,-1
u520,Q6,-1
u520,Q7,1
u520,Q8,0
u520,Q9,0
u520,Q10,-1
u521,Q1,-1
u521,Q2,1
u521,Q3,0
u521,Q4,1
u521,Q5,1
u521,Q6,0
u521,Q7,-1
u521,Q8,1
u521,Q9,-1
u521,Q10,-1
u522,Q1,-1
u522,Q2,-1
u522,Q3,0
u522,Q4,-1
u522,Q5,-1
u522,Q6,-1
u522,Q7,-1
u522,Q8,0
u522,Q9,0
u522,Q10,-1
u523,Q1,-1
u523,Q2,1
u523,Q3,1
u523,Q4,1
u523,Q5,1
u523,Q6,1
u523,Q7,1
u523,Q8,0
u523,Q9,1
u523,Q10,-1
u524,Q1,1
u524,Q2,0
u524,Q3,-1
u524,Q4,0
u524,Q5,1
u524,Q6,-1
u524,Q7,1
u524,Q8,0
u524,Q9,-1
u524,Q10,1
u525,Q1,-1
u525,Q2,-1
u525,Q3,1
u525,Q4,-1
u525,Q5,-1
u525,Q6,-1
u525,Q7,-1
u525,Q8,0
u525,Q9,1
u525,Q10,1
u526,Q1,-1
u526,Q2,-1
u526,Q3,0
u526,Q4,0
u526,Q5,-1
u526,Q6,-1
u526,Q7,-1
u526,Q8,0
u526,Q9,0
u526,Q10,-1
u527,Q1,1
u527,Q2,-1
u527,Q3,0
u527,Q4,-1
u527,Q5,0
u527,Q6,-1
u527,Q7,1
u527,Q8,-1
u527,Q9,1
u527,Q10,0
u528,Q1,1
u528,Q2,1
u528,Q3,-1
u528,Q4,1
u528,Q5,-1
u528,Q6,0
u528,Q7,0
u528,Q8,-1
u528,Q9,0
u528,Q10,0
u529,Q1,0
u529,Q2,1
u529,Q3,1
u529,Q4,0
u529,Q5,1
u529,Q6,0
u529,Q7,1
u529,Q8,0
u529,Q9,-1
u529,Q10,-1
u530,Q1,1
u530,Q2,1
u530,Q3,-1
u530,Q4,0
u530,Q5,-1
u530,Q6,1
u530,Q7,1
u530,Q8,-1
u530,Q9,1
u530,Q10,1
u531,Q1,1
u531,Q2,0
u531,Q3,-1
u531,Q4,0
u531,Q5,1
u531,Q6,0
u531,Q7,0
u531,Q8,1
u531,Q9,-1
u531,Q10,0
u532,Q1,-1
u532,Q2,0
u532,Q3,-1
u532,Q4,-1
u532,Q5,-1
u532,Q6,0
u532,Q7,0
u532,Q8,1
u532,Q9,1
u532,Q10,0
u533,Q1,-1
u533,Q2,-1
u533,Q3,1
u533,Q4,0
u533,Q5,1
u533,Q6,1
u533,Q7,0
u533,Q8,-1
u533,Q9,0
u533,Q10,-1
u534,Q1,-1
u534,Q2,1
u534,Q3,-1
u534,Q4,1
u534,Q5,0
u534,Q6,1
u534,Q7,1
u534,Q8,1
u534,Q9,1
u534,Q10,-1
u535,Q1,0
u535,Q2,-1
u535,Q3,-1
u535,Q4,0
u535,Q5,1
u535,Q6,1
u535,Q7,-1
u535,Q8,-1
u535,Q9,0
u535,Q10,-1
u536,Q1,0
u536,Q2,1
u536,Q3,-1
u536,Q4,-1
u536,Q5,0
u536,Q6,-1
u536,Q7,1
u536,Q8,1
u536,Q9,1
u536,Q10,0
u537,Q1,0
u537,Q2,0
u537,Q3,1
u537,Q4,0
u537,Q5,1
u537,Q6,0
u537,Q7,0
u537,Q8,1
u537,Q9,-1
u537,Q10,1
u538,Q1,0
u538,Q2,-1
u538,Q3,1
u538,Q4,0
u538,Q5,0
u538,Q6,0
u538,Q7,0
u538,Q8,-1
u538,Q9,-1
u538,Q10,1
u539,Q1,0
u539,Q2,1
u539,Q3,0
u539,Q4,1
u539,Q5,1
u539,Q6,0
u539,Q7,0
u539,Q8,0
u539,Q9,1
u539,Q10,1
u540,Q1,0
u540,Q2,0
u540,Q3,0
u540,Q4,0
u540,Q5,1
u540,Q6,0
u540,Q7,0
u540,Q8,-1
u540,Q9,0
u540,Q10,1
u541,Q1,0
u541,Q2,1
u541,Q3,-1
u541,Q4,-1
u541,Q5,1
u541,Q6,-1
u541,Q7,0
u541,Q8,0
u541,Q9,1
u541,Q10,0
u542,Q1,0
u542,Q2,0
u542,Q3,1
u542,Q4,0
u542,Q5,-1
u542,Q6,1
u542,Q7,0
u542,Q8,1
u542,Q9,0
u542,Q10,-1
u543,Q1,-1
u543,Q2,0
u543,Q3,0
u543,Q4,-1
u543,Q5,0
u543,Q6,1
u543,Q7,-1
u543,Q8,-1
u543,Q9,1
u543,Q10,-1
u544,Q1,-1
u544,Q2,1
u544,Q3,1
u544,Q4,-1
u544,Q5,0
u544,Q6,-1
u544,Q7,-1
u544,Q8,0
u544,Q9,0
u544,Q10,-1
u545,Q1,1
u545,Q2,0
u545,Q3,0
u545,Q4,1
u545,Q5,1
u545,Q6,0
u545,Q7,1
u545,Q8,1
u545,Q9,-1
u545,Q10,-1
u546,Q1,1
u546,Q2,0
u546,Q3,1
u546,Q4,0
u546,Q5,1
u546,Q6,1
u546,Q7,-1
u546,Q8,-1
u546,Q9,-1
u546,Q10,1
u547,Q1,1
u547,Q2,1
u547,Q3,-1
u547,Q4,1
u547,Q5,-1
u547,Q6,-1
u547,Q7,-1
u547,Q8,1
u547,Q9,-1
u547,Q10,-1
u548,Q1,-1
u548,Q2,1
u548,Q3,1
u548,Q4,0
u548,Q5,0
u548,Q6,0
u548,Q7,1
u548,Q8,-1
u548,Q9,-1
u548,Q10,1
u549,Q1,0
u549,Q2,1
u549,Q3,0
u549,Q4,-1
u549,Q5,-1
u549,Q6,0
u549,Q7,0
u549,Q8,1
u549,Q9,0
u549,Q10,1
u550,Q1,1
u550,Q2,0
u550,Q3,-1
u550,Q4,0
u550,Q5,-1
u550,Q6,1
u550,Q7,1
u550,Q8,-1
u550,Q9,-1
u550,Q10,-1
u551,Q1,-1
u551,Q2,0
u551,Q3,0
u551,Q4,1
u551,Q5,-1
u551,Q6,-1
u551,Q7,1
u551,Q8,1
u551,Q9,-1
u551,Q10,-1
u552,Q1,0
u552,Q2,1
u552,Q3,-1
u552,Q4,0
u552,Q5,-1
u552,Q6,-1
u552,Q7,-1
u552,Q8,1
u552,Q9,0
u552,Q10,-1
u553,Q1,1
u553,Q2,0
u553,Q3,1
u553,Q4,1
u553,Q5,-1
u553,Q6,0
u553,Q7,0
u553,Q8,-1
u553,Q9,0
u553,Q10,0
u554,Q1,0
u554,Q2,1
u554,Q3,0
u554,Q4,0
u554,Q5,-1
u554,Q6,1
u554,Q7,0
u554,Q8,0
u554,Q9,1
u554,Q10,0
u555,Q1,1
u555,Q2,-1
u555,Q3,1
u555,Q4,0
u555,Q5,0
u555,Q6,1
u555,Q7,0
u555,Q8,0
u555,Q9,0
u555,Q10,-1
u556,Q1,1
u556,Q2,1
u556,Q3,-1
u556,Q4,1
u556,Q5,1
u556,Q6,-1
u556,Q7,0
u556,Q8,-1
u556,Q9,0
u556,Q10,0
u557,Q1,-1
u557,Q2,-1
u557,Q3,-1
u557,Q4,1
u557,Q5,1
u557,Q6,1
u557,Q7,1
u557,Q8,0
u557,Q9,0
u557,Q10,0
u558,Q1,0
u558,Q2,1
u558,Q3,0
u558,Q4,-1
u558,Q5,0
u558,Q6,-1
u558,Q7,0
u558,Q8,-1
u558,Q9,-1
u558,Q10,0
u559,Q1,-1
u559,Q2,0
u559,Q3,1
u559,Q4,0
u559,Q5,-1
u559,Q6,1
u559,Q7,0
u559,Q8,0
u559,Q9,-1
u559,Q10,-1
u560,Q1,-1
u560,Q2,-1
u560,Q3,-1
u560,Q4,0
u560,Q5,0
u560,Q6,0
u560,Q7,-1
u560,Q8,-1
u560,Q9,1
u560,Q10,0
u561,Q1,0
u561,Q2,0
u561,Q3,0
u561,Q4,-1
u561,Q5,0
u561,Q6,0
u561,Q7,0
u561,Q8,0
u561,Q9,1
u561,Q10,-1
u562,Q1,1
u562,Q2,0
u562,Q3,-1
u562,Q4,-1
u562,Q5,0
u562,Q6,1
u562,Q7,0
u562,Q8,0
u562,Q9,0
u562,Q10,1
u563,Q1,0
u563,Q2,-1
u563,Q3,0
u563,Q4,1
u563,Q5,-1
u563,Q6,0
u563,Q7,-1
u563,Q8,0
u563,Q9,1
u563,Q10,1
u564,Q1,-1
u564,Q2,1
u564,Q3,0
u564,Q4,1
u564,Q5,-1
u564,Q6,1
u564,Q7,0
u564,Q8,1
u564,Q9,0
u564,Q10,-1
u565,Q1,0
u565,Q2,-1
u565,Q3,-1
u565,Q4,1
u565,Q5,0
u565,Q6,-1
u565,Q7,1
u565,Q8,-1
u565,Q9,0
u565,Q10,1
u566,Q1,-1
u566,Q2,1
u566,Q3,0
u566,Q4,-1
u566,Q5,0
u566,Q6,1
u566,Q7,1
u566,Q8,0
u566,Q9,-1
u566,Q10,1
u567,Q1,1
u567,Q2,1
u567,Q3,1
u567,Q4,-1
u567,Q5,-1
u567,Q6,0
u567,Q7,1
u567,Q8,1
u567,Q9,0
u567,Q10,0
u568,Q1,0
u568,Q2,0
u568,Q3,-1
u568,Q4,-1
u568,Q5,1
u568,Q6,1
u568,Q7,-1
u568,Q8,-1
u568,Q9,0
u568,Q10,1
u569,Q1,1
u569,Q2,1
u569,Q3,1
u569,Q4,0
u569,Q5,-1
u569,Q6,-1
u569,Q7,1
u569,Q8,0
u569,Q9,-1
u569,Q10,-1
u570,Q1,0
u570,Q2,-1
u570,Q3,-1
u570,Q4,1
u570,Q5,1
u570,Q6,0
u570,Q7,-1
u570,Q8,0
u570,Q9,0
u570,Q10,1
u571,Q1,-1
u571,Q2,-1
u571,Q3,-1
u571,Q4,0
u571,Q5,-1
u571,Q6,1
u571,Q7,0
u571,Q8,0
u571,Q9,0
u571,Q10,0
u572,Q1,1
u572,Q2,0
u572,Q3,0
u572,Q4,-1
u572,Q5,1
u572,Q6,-1
u572,Q7,-1
u572,Q8,1
u572,Q9,1
u572,Q10,0
u573,Q1,-1
u573,Q2,0
u573,Q3,1
u573,Q4,-1
u573,Q5,0
u573,Q6,1
u573,Q7,0
u573,Q8,1
u573,Q9,1
u573,Q10,-1
u574,Q1,-1
u574,Q2,1
u574,Q3,-1
u574,Q4,1
u574,Q5,0
u574,Q6,1
u574,Q7,1
u574,Q8,0
u574,Q9,1
u574,Q10,0
u575,Q1,1
u575,Q2,-1
u575,Q3,0
u575,Q4,0
u575,Q5,-1
u575,Q6,1
u575,Q7,-1
u575,Q8,1
u575,Q9,1
u575,Q10,-1
u576,Q1,1
u576,Q2,1
u576,Q3,1
u576,Q4,-1
u576,Q5,0
u576,Q6,0
u576,Q7,1
u576,Q8,-1
u576,Q9,0
u576,Q10,0
u577,Q1,0
u577,Q2,1
u577,Q3,0
u577,Q4,0
u577,Q5,1
u577,Q6,0
u577,Q7,0
u577,Q8,0
u577,Q9,1
u577,Q10,0
u578,Q1,-1
u578,Q2,1
u578,Q3,0
u578,Q4,0
u578,Q5,1
u578,Q6,-1
u578,Q7,1
u578,Q8,1
u578,Q9,1
u578,Q10,1
u579,Q1,0
u579,Q2,-1
u579,Q3,0
u579,Q4,-1
u579,Q5,1
u579,Q6,0
u579,Q7,1
u579,Q8,-1
u579,Q9,-1
u579,Q10,1
u580,Q1,1
u580,Q2,-1
u580,Q3,-1
u580,Q4,-1
u580,Q5,0
u580,Q6,0
u580,Q7,0
u580,Q8,-1
u580,Q9,0
u580,Q10,1
u581,Q1,-1
u581,Q2,-1
u581,Q3,1
u581,Q4,-1
u581,Q5,0
u581,Q6,-1
u581,Q7,1
u581,Q8,0
u581,Q9,1
u581,Q10,-1
u582,Q1,-1
u582,Q2,-1
u582,Q3,0
u582,Q4,-1
u582,Q5,0
u582,Q6,1
u582,Q7,1
u582,Q8,-1
u582,Q9,1
u582,Q10,0
u583,Q1,-1
u583,Q2,1
u583,Q3,-1
u583,Q4,0
u583,Q5,1
u583,Q6,0
u583,Q7,1
u583,Q8,-1
u583,Q9,0
u583,Q10,1
u584,Q1,0
u584,Q2,0
u584,Q3,-1
u584,Q4,1
u584,Q5,1
u584,Q6,1
u584,Q7,0
u584,Q8,0
u584,Q9,0
u584,Q10,-1
u585,Q1,1
u585,Q2,-1
u585,Q3,1
u585,Q4,-1
u585,Q5,0
u585,Q6,-1
u585,Q7,1
u585,Q8,0
u585,Q9,0
u585,Q10,0
u586,Q1,-1
u586,Q2,1
u586,Q3,0
u586,Q4,0
u586,Q5,0
u586,Q6,0
u586,Q7,0
u586,Q8,-1
u586,Q9,1
u586,Q10,-1
u587,Q1,0
u587,Q2,-1
u587,Q3,0
u587,Q4,1
u587,Q5,0
u587,Q6,1
u587,Q7,-1
u587,Q8,-1
u587,Q9,0
u587,Q10,0
u588,Q1,1
u588,Q2,-1
u588,Q3,-1
u588,Q4,-1
u588,Q5,-1
u588,Q6,-1
u588,Q7,0
u588,Q8,1
u588,Q9,0
u588,Q10,1
u589,Q1,1
u589,Q2,-1
u589,Q3,0
u589,Q4,-1
u589,Q5,0
u589,Q6,0
u589,Q7,1
u589,Q8,0
u589,Q9,-1
u589,Q10,1
u590,Q1,1
u590,Q2,-1
u590,Q3,-1
u590,Q4,1
u590,Q5,-1
u590,Q6,0
u590,Q7,1
u590,Q8,0
u590,Q9,0
u590,Q10,-1
u591,Q1,-1
u591,Q2,0
u591,Q3,-1
u591,Q4,0
u591,Q5,1
u591,Q6,0
u591,Q7,0
u591,Q8,1
u591,Q9,-1
u591,Q10,1
u592,Q1,-1
u592,Q2,1
u592,Q3,1
u592,Q4,-1
u592,Q5,0
u592,Q6,1
u592,Q7,1
u592,Q8,1
u592,Q9,1
u592,Q10,-1
u593,Q1,0
u593,Q2,-1
u593,Q3,1
u593,Q4,1
u593,Q5,0
u593,Q6,1
u593,Q7,1
u593,Q8,0
u593,Q9,1
u593,Q10,-1
u594,Q1,-1
u594,Q2,-1
u594,Q3,1
u594,Q4,-1
u594,Q5,0
u594,Q6,-1
u594,Q7,-1
u594,Q8,1
u594,Q9,1
u594,Q10,0
u595,Q1,0
u595,Q2,-1
u595,Q3,1
u595,Q4,0
u595,Q5,1
u595,Q6,0
u595,Q7,1
u595,Q8,0
u595,Q9,0
u595,Q10,0
u596,Q1,-1
u596,Q2,-1
u596,Q3,-1
u596,Q4,-1
u596,Q5,0
u596,Q6,0
u596,Q7,0
u596,Q8,1
u596,Q9,0
u596,Q10,0
u597,Q1,0
u597,Q2,-1
u597,Q3,-1
u597,Q4,0
u597,Q5,1
u597,Q6,0
u597,Q7,0
u597,Q8,1
u597,Q9,-1
u597,Q10,-1
u598,Q1,-1
u598,Q2,0
u598,Q3,0
u598,Q4,-1
u598,Q5,-1
u598,Q6,0
u598,Q7,1
u598,Q8,1
u598,Q9,0
u598,Q10,0
u599,Q1,-1
u599,Q2,1
u599,Q3,-1
u599,Q4,0
u599,Q5,1
u599,Q6,1
u599,Q7,1
u599,Q8,-1
u599,Q9,-1
u599,Q10,1
u600,Q1,0
u600,Q2,0
u600,Q3,0
u600,Q4,-1
u600,Q5,-1
u600,Q6,-1
u600,Q7,1
u600,Q8,-1
